N,itm,Date,t,s
1,1,2025-10-12 18:30:00,19.04,33.5
2,2,2025-10-12 19:30:00,19.03,33.5
3,3,2025-10-12 20:30:00,19.02,33.5
4,4,2025-10-12 21:30:00,19.01,33.5
5,5,2025-10-12 22:30:00,19.01,33.5
6,6,2025-10-12 23:30:00,19.0,33.5
7,7,2025-10-13 00:30:00,19.0,33.5
8,8,2025-10-13 01:30:00,19.0,33.5
9,9,2025-10-13 02:30:00,18.99,33.5
10,10,2025-10-13 03:30:00,18.99,33.5
11,11,2025-10-13 04:30:00,18.98,33.5
12,12,2025-10-13 05:30:00,18.98,33.5
13,13,2025-10-13 06:30:00,18.96,33.5
14,14,2025-10-13 07:30:00,18.95,33.5
15,15,2025-10-13 08:30:00,18.94,33.5
16,16,2025-10-13 09:30:00,18.92,33.5
17,17,2025-10-13 10:30:00,18.91,33.5
18,18,2025-10-13 11:30:00,18.9,33.6
19,19,2025-10-13 12:30:00,18.88,33.6
20,20,2025-10-13 13:30:00,18.88,33.6
21,21,2025-10-13 14:30:00,18.87,33.6
22,22,2025-10-13 15:30:00,18.86,33.6
23,23,2025-10-13 16:30:00,18.85,33.6
24,24,2025-10-13 17:30:00,18.85,33.6
25,25,2025-10-13 18:30:00,18.84,33.6
26,26,2025-10-13 19:30:00,18.83,33.6
27,27,2025-10-13 20:30:00,18.83,33.6
28,28,2025-10-13 21:30:00,18.82,33.6
29,29,2025-10-13 22:30:00,18.81,33.6
30,30,2025-10-13 23:30:00,18.81,33.6
31,31,2025-10-14 00:30:00,18.81,33.6
32,32,2025-10-14 01:30:00,18.82,33.6
33,33,2025-10-14 02:30:00,18.82,33.6
34,34,2025-10-14 03:30:00,18.82,33.6
35,35,2025-10-14 04:30:00,18.82,33.6
36,36,2025-10-14 05:30:00,18.83,33.6
37,37,2025-10-14 06:30:00,18.83,33.6
38,38,2025-10-14 07:30:00,18.83,33.6
39,39,2025-10-14 08:30:00,18.83,33.6
40,40,2025-10-14 09:30:00,18.82,33.6
41,41,2025-10-14 10:30:00,18.81,33.6
42,42,2025-10-14 11:30:00,18.81,33.6
43,43,2025-10-14 12:30:00,18.8,33.6
44,44,2025-10-14 13:30:00,18.79,33.6
45,45,2025-10-14 14:30:00,18.78,33.6
46,46,2025-10-14 15:30:00,18.78,33.6
47,47,2025-10-14 16:30:00,18.77,33.6
48,48,2025-10-14 17:30:00,18.77,33.6
49,49,2025-10-14 18:30:00,18.76,33.6
