N,itm,Date,t,s
1,1,2025-10-08 18:30:00,20.0,33.4
2,2,2025-10-08 19:30:00,19.99,33.5
3,3,2025-10-08 20:30:00,19.99,33.5
4,4,2025-10-08 21:30:00,19.99,33.5
5,5,2025-10-08 22:30:00,19.99,33.5
6,6,2025-10-08 23:30:00,20.0,33.5
7,7,2025-10-09 00:30:00,20.0,33.5
8,8,2025-10-09 01:30:00,20.01,33.5
9,9,2025-10-09 02:30:00,20.02,33.5
10,10,2025-10-09 03:30:00,20.03,33.5
11,11,2025-10-09 04:30:00,20.03,33.5
12,12,2025-10-09 05:30:00,20.03,33.5
13,13,2025-10-09 06:30:00,20.02,33.5
14,14,2025-10-09 07:30:00,20.01,33.5
15,15,2025-10-09 08:30:00,19.99,33.5
16,16,2025-10-09 09:30:00,19.97,33.5
17,17,2025-10-09 10:30:00,19.95,33.5
18,18,2025-10-09 11:30:00,19.93,33.5
19,19,2025-10-09 12:30:00,19.91,33.5
20,20,2025-10-09 13:30:00,19.89,33.5
21,21,2025-10-09 14:30:00,19.87,33.5
22,22,2025-10-09 15:30:00,19.85,33.5
23,23,2025-10-09 16:30:00,19.83,33.5
24,24,2025-10-09 17:30:00,19.81,33.5
25,25,2025-10-09 18:30:00,19.79,33.5
26,26,2025-10-09 19:30:00,19.77,33.5
27,27,2025-10-09 20:30:00,19.75,33.5
28,28,2025-10-09 21:30:00,19.73,33.5
29,29,2025-10-09 22:30:00,19.72,33.5
30,30,2025-10-09 23:30:00,19.71,33.5
31,31,2025-10-10 00:30:00,19.7,33.5
32,32,2025-10-10 01:30:00,19.69,33.5
33,33,2025-10-10 02:30:00,19.68,33.5
34,34,2025-10-10 03:30:00,19.68,33.5
35,35,2025-10-10 04:30:00,19.67,33.5
36,36,2025-10-10 05:30:00,19.66,33.5
37,37,2025-10-10 06:30:00,19.66,33.5
38,38,2025-10-10 07:30:00,19.64,33.5
39,39,2025-10-10 08:30:00,19.63,33.5
40,40,2025-10-10 09:30:00,19.62,33.5
41,41,2025-10-10 10:30:00,19.6,33.5
42,42,2025-10-10 11:30:00,19.58,33.5
43,43,2025-10-10 12:30:00,19.57,33.5
44,44,2025-10-10 13:30:00,19.55,33.5
45,45,2025-10-10 14:30:00,19.53,33.5
46,46,2025-10-10 15:30:00,19.52,33.5
47,47,2025-10-10 16:30:00,19.5,33.5
48,48,2025-10-10 17:30:00,19.49,33.5
49,49,2025-10-10 18:30:00,19.48,33.6
50,50,2025-10-10 19:30:00,19.46,33.6
51,51,2025-10-10 20:30:00,19.44,33.6
52,52,2025-10-10 21:30:00,19.43,33.6
53,53,2025-10-10 22:30:00,19.42,33.6
54,54,2025-10-10 23:30:00,19.41,33.6
55,55,2025-10-11 00:30:00,19.41,33.6
56,56,2025-10-11 01:30:00,19.4,33.6
57,57,2025-10-11 02:30:00,19.4,33.6
58,58,2025-10-11 03:30:00,19.4,33.6
59,59,2025-10-11 04:30:00,19.4,33.6
60,60,2025-10-11 05:30:00,19.4,33.6
61,61,2025-10-11 06:30:00,19.4,33.6
62,62,2025-10-11 07:30:00,19.4,33.6
63,63,2025-10-11 08:30:00,19.4,33.6
64,64,2025-10-11 09:30:00,19.39,33.6
65,65,2025-10-11 10:30:00,19.38,33.6
66,66,2025-10-11 11:30:00,19.36,33.6
67,67,2025-10-11 12:30:00,19.35,33.6
68,68,2025-10-11 13:30:00,19.34,33.6
69,69,2025-10-11 14:30:00,19.33,33.6
70,70,2025-10-11 15:30:00,19.32,33.6
71,71,2025-10-11 16:30:00,19.31,33.6
72,72,2025-10-11 17:30:00,19.31,33.6
73,73,2025-10-11 18:30:00,19.3,33.6
74,74,2025-10-11 19:30:00,19.3,33.6
75,75,2025-10-11 20:30:00,19.3,33.6
76,76,2025-10-11 21:30:00,19.3,33.6
77,77,2025-10-11 22:30:00,19.3,33.6
78,78,2025-10-11 23:30:00,19.29,33.6
79,79,2025-10-12 00:30:00,19.29,33.6
80,80,2025-10-12 01:30:00,19.28,33.6
81,81,2025-10-12 02:30:00,19.28,33.6
82,82,2025-10-12 03:30:00,19.28,33.6
83,83,2025-10-12 04:30:00,19.28,33.6
84,84,2025-10-12 05:30:00,19.27,33.6
85,85,2025-10-12 06:30:00,19.27,33.6
86,86,2025-10-12 07:30:00,19.28,33.6
87,87,2025-10-12 08:30:00,19.29,33.6
88,88,2025-10-12 09:30:00,19.29,33.6
89,89,2025-10-12 10:30:00,19.28,33.6
90,90,2025-10-12 11:30:00,19.27,33.6
91,91,2025-10-12 12:30:00,19.26,33.6
92,92,2025-10-12 13:30:00,19.25,33.6
93,93,2025-10-12 14:30:00,19.24,33.6
94,94,2025-10-12 15:30:00,19.23,33.6
95,95,2025-10-12 16:30:00,19.22,33.6
96,96,2025-10-12 17:30:00,19.22,33.6
97,97,2025-10-12 18:30:00,19.21,33.6
98,98,2025-10-12 19:30:00,19.2,33.6
99,99,2025-10-12 20:30:00,19.19,33.6
100,100,2025-10-12 21:30:00,19.19,33.6
101,101,2025-10-12 22:30:00,19.18,33.6
102,102,2025-10-12 23:30:00,19.18,33.6
103,103,2025-10-13 00:30:00,19.18,33.6
104,104,2025-10-13 01:30:00,19.18,33.6
105,105,2025-10-13 02:30:00,19.17,33.6
106,106,2025-10-13 03:30:00,19.17,33.6
107,107,2025-10-13 04:30:00,19.17,33.6
108,108,2025-10-13 05:30:00,19.16,33.6
109,109,2025-10-13 06:30:00,19.15,33.6
110,110,2025-10-13 07:30:00,19.14,33.6
111,111,2025-10-13 08:30:00,19.13,33.6
